Id,SalePrice
2735,135940.165386483
2736,141080.38263415187
2737,120588.06654082183
2738,154201.08047173743
2739,159178.5856113244
2740,149833.52181946085
2741,148749.0053610073
2742,160536.90277365583
2743,148248.1448800932
2744,141298.23704013703
2745,136491.10574226535
2746,127308.37662386733
2747,160406.37844270363
2748,117493.4856767021
2749,127085.27703185927
2750,132632.43125020532
2751,118129.99797494056
2752,244774.65984627415
2753,149206.40511578225
2754,211917.2560792527
2755,139378.51650857684
2756,79717.48986750573
2757,85160.9695914382
2758,71623.62420672865
2759,173719.78689446993
2760,154426.95339476262
2761,144323.6063938587
2762,139878.54782757632
2763,198750.0177297744
2764,173805.29432832167
2765,266377.5225269983
2766,131281.84657088752
2767,99608.22775731231
2768,145618.35002270096
2769,135602.5271610245
2770,154417.00599886425
2771,118352.4164713821
2772,98260.64813314697
2773,147829.03354109958
2774,144731.29260422074
2775,134799.22193420344
2776,149726.60164561175
2777,158209.89825034371
2778,110768.29643918684
2779,138834.86120912066
2780,128492.09041546953
2781,108908.89460533089
2782,99850.52852576876
2783,97484.68262595552
2784,132641.13962890094
2785,148068.05956924308
2786,60899.733261699985
2787,116370.45626492907
2788,92906.33333119072
2789,231533.6444009918
2790,98027.43350889196
2791,132609.90808683776
2792,85765.01905968631
2793,148306.51277453714
2794,97516.92891781124
2795,114330.1800496175
2796,108468.12712873307
2797,215343.8377475872
2798,115918.78354633658
2799,112048.63920660081
2800,88952.51932108901
2801,127958.9996794749
2802,125300.65080070126
2803,197378.8291539897
2804,147162.70183023205
2805,108538.38701563294
2806,106910.10580800004
2807,146753.25106431197
2808,145709.54029765632
2809,124960.28710392762
2810,134900.2090234496
2811,161769.695827041
2812,147143.32046276517
2813,163402.8968375087
2814,163471.79816664045
2815,119824.51214780514
2816,245129.45749696976
2817,143033.728792361
2818,128599.76614566622
2819,154666.75928387028
2820,140296.7621055302
2821,117881.89045934753
2822,199621.31688636605
2823,242056.78969778723
2824,185126.8193447147
2825,147261.35643415578
2826,133158.01750379533
2827,137726.10934130408
2828,195018.80463263992
2829,178609.03690791977
2830,230757.45125730106
2831,188512.59943627176
2832,202163.55516480055
2833,239682.75845897078
2834,213666.586209138
2835,221077.17636483375
2836,194806.71014640506
2837,179936.1803955514
2838,145082.74922087658
2839,174270.2955878138
2840,193074.2572728859
2841,195821.1825205365
2842,212196.01593027875
2843,128051.31617818058
2844,166706.4057821096
2845,118697.84150323119
2846,205542.1955506037
2847,189490.71492554256
2848,203005.35826806244
2849,208524.36957940683
2850,272107.3953796711
2851,233972.71342246066
2852,233968.30194767387
2853,231156.01034337777
2854,140342.0634852845
2855,201113.6753312436
2856,200685.52547027884
2857,187956.9871184123
2858,194223.1402564957
2859,126189.60841829357
2860,114413.97724349778
2861,128412.9731782521
2862,201193.0875495131
2863,101233.04041399565
2864,246395.3294197165
2865,133561.74226718213
2866,142908.67540731427
2867,82901.18881187093
2868,153448.89991786657
2869,129715.83003015866
2870,153565.65866033288
2871,107647.01536065285
2872,60137.584781386315
2873,104138.06785396469
2874,135389.22625969673
2875,125048.82413331849
2876,142463.38811886887
2877,137421.68473881687
2878,154476.35990550937
2879,135575.55726748725
2880,119205.69886955309
2881,144947.1137281061
2882,144255.90250806767
2883,194013.8672386748
2884,176202.98878714378
2885,162147.92824462563
2886,185828.12193123286
2887,115407.46958844848
2888,139343.18437327884
2889,70969.67451352206
2890,84032.09555111933
2891,145251.69971729402
2892,61932.94061970111
2893,111581.04943288662
2894,60541.14725159551
2895,266544.9104648479
2896,270000.696055026
2897,193264.85034295722
2898,180850.50002414625
2899,221695.4538041253
2900,160927.24485051766
2901,193069.49865275668
2902,172899.9253502984
2903,317028.9103593556
2904,331248.58539080643
2905,112443.49842097954
2906,214568.39158559393
2907,107157.13397404178
2908,121143.92581511816
2909,158338.6954530241
2910,70922.94458643183
2911,80358.23571167783
2912,148352.72847226393
2913,81598.9654242588
2914,71999.23630407485
2915,71999.23630407485
2916,80430.1467255889
2917,151053.85794877852
2918,96297.2655941246
2919,240022.08468361705
